Date,Type,Gender,weather,Path
2019-04-26 09:55:00,formal,female,summer,dataset\formal_women_summer\17+ Trending Work _ Office Outfit Ideas For Women - The Finest Feed.jpeg
2001-12-01 18:44:54,beach,male,Summer,dataset\beach_men\Fashion Adventurers Wanted_ Journey into Trendsetting Territory 👔.jpeg
2012-04-23 08:51:02,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132050.png
2015-11-21 11:01:26,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.53_2eadfcd7.jpg
2000-12-04 11:32:52,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131342.png
2014-12-14 05:16:32,formal,female,winter,dataset\formal_women_winter\Belted Asymmetric Jacket Skirt Suit - Navy _ 4.jpeg
2004-11-11 10:15:16,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-135056.png
2004-11-25 01:18:01,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.24_5a44ea87.jpg
2002-01-04 15:27:37,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131755.png
2007-01-08 17:50:36,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122213.png
2005-04-30 22:13:54,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.48_4591192c.jpg
2002-01-23 14:42:25,casual,female,summer,dataset\casual_women_summer\The World_s Best Maxi Dresses at Amazing Price - Fairyseason.jpeg
2017-06-16 22:24:21,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131541.png
2005-03-01 12:32:32,formal,female,winter,dataset\formal_women_winter\Amber Heard steps out with two tone locks as she goes for new ombre style.jpeg
2006-07-21 02:29:19,formal,female,summer,dataset\formal_women_summer\Women_s Trousers Sale _ Ladies Trousers Sale.jpeg
2017-12-18 10:51:24,formal,male,summer,dataset\formal_men_summer\Black🖤.jpeg
2000-12-30 20:21:10,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-165506.png
2006-08-30 11:01:31,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-125527.png
2005-01-31 11:33:34,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.28_ba844d6e.jpg
2004-12-05 18:28:28,casual,female,winter,dataset\casual_women_winter\65c04b66-dd14-4f24-b147-9eee24437fc0.jpeg
2014-02-16 19:38:37,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-133504.png
2011-08-02 08:25:56,beach,male,Summer,dataset\beach_men\The 10 Best-Dressed Men of the Week.jpeg
2018-05-20 07:28:24,formal,male,summer,dataset\formal_men_summer\men's outfit (3).jpeg
2012-03-04 08:52:02,casual,female,winter,dataset\casual_women_winter\flannel outfit ideas _ teen back to school fashion 2022 _ comfy outfit ideas _ shacket outfit ideas.jpeg
2003-06-12 12:28:59,casual,male,winter,dataset\casual_men_winter\2e8c9636-ab96-47a7-a36d-0947673eb500.jpeg
2004-02-10 21:25:19,formal,female,summer,"dataset\formal_women_summer\GREIFF Mode_ Berufsbekleidung für Unternehmen, HoGa, Klinik und Praxis.jpeg"
2017-10-04 13:50:18,casual,male,winter,dataset\casual_men_winter\Mens Wool Blends Winter luxury Cardigans Trench Male Black Overcoat Coat Long Padding Clothes Jac Windbreaker For Men 230829.jpeg
2013-01-14 08:51:27,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-133223.png
2007-02-26 01:14:53,casual,male,winter,dataset\casual_men_winter\THE SUIT MEN.jpeg
2013-01-08 23:31:23,formal,female,winter,dataset\formal_women_winter\Official Website _ Store.jpeg
2004-01-04 06:02:26,formal,male,summer,dataset\formal_men_summer\Business.jpeg
2006-07-06 04:26:08,formal,male,summer,dataset\formal_men_summer\5a9d32a3-b652-498d-9dd4-b0aa24aed2d2.jpeg
2005-11-28 00:03:35,casual,male,winter,dataset\casual_men_winter\a6531396-aa09-4c33-a0a0-a45f1164408e.jpeg
2012-03-20 10:07:11,casual,male,winter,dataset\casual_men_winter\Sean O’Pry for H_M by David Roemer.jpeg
2018-10-27 21:10:15,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.17_d9d5e3df.jpg
2015-07-20 13:23:27,beach,male,Summer,dataset\beach_men\What to Wear on a Cruise_ - Attire Club by Fraquoh and Franchomme.jpeg
2020-07-28 21:59:50,formal,male,summer,dataset\formal_men_summer\Men_s Lifestyle _ Men Fashion _ Menswear _ Dapper _ Biggest Lifestyle Trends.jpeg
2011-04-20 02:53:00,formal,female,winter,dataset\formal_women_winter\Striped Pavlova Jacket.jpeg
2007-02-23 18:38:15,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-134048.png
2000-07-05 23:36:10,formal,male,summer,dataset\formal_men_summer\Blakely Clothing Mens Homepage _ Free UK Delivery Over £60.jpeg
2001-10-12 08:46:32,formal,male,summer,dataset\formal_men_summer\ee2686e0-be98-4b99-a1cb-0f913bc703e3.jpeg
2008-10-27 05:51:39,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-133218.png
2004-10-25 20:34:12,casual,male,summer,dataset\casual_men_summer\The Old Money Aesthetic - Summer Outfits Men 2023.jpeg
2014-02-06 22:21:51,formal,male,summer,dataset\formal_men_summer\40b4f94a-065c-4bb8-bf4e-a2c6d14bd70a.jpeg
2002-07-05 14:01:29,beach,male,Summer,dataset\beach_men\The Pursuit of Nature_ Alexandre Cunha _ Mathias Lauridsen for Massimo Dutti – The Fashionisto.jpeg
2019-05-29 08:05:31,formal,male,summer,dataset\formal_men_summer\Sites-APAC-Site.jpeg
2016-12-25 07:56:15,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131112.png
2018-03-04 06:38:48,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171121.png
2002-11-07 17:35:10,formal,male,summer,dataset\formal_men_summer\Black Pant Combination Outfits Ideas Look-book for Men's Fashion _ Best Outfits Of Black Pants.jpeg
2020-09-11 12:31:04,formal,male,summer,dataset\formal_men_summer\ef75a0cc-e2b1-491a-a69d-58e7cbf55463.jpeg
2003-07-09 02:05:36,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-133516.png
2013-07-14 05:58:55,formal,male,winter,dataset\formal_men_winter\business quotes business card design business job aesthetics business quote business woman aesthetic.jpeg
2009-11-15 18:58:46,beach,male,Winter,dataset\beach_men\Attractive Shorts For Men #shorts - YouTube.jpeg
2006-09-01 10:26:32,formal,male,winter,dataset\formal_men_winter\Navy Mohair Hopsack Bespoke Sport Coat.jpeg
2010-12-18 01:34:26,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132616.png
2011-09-18 19:46:31,casual,male,winter,dataset\casual_men_winter\SPRING OUTFITS.jpeg
2000-11-15 03:07:30,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-165917.png
2008-12-13 12:41:17,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-133052.png
2019-01-02 03:56:16,formal,male,winter,dataset\formal_men_winter\Bojoni Montebello Slim Fit High Quality Navy Blue Knitted Blazer.jpeg
2001-04-08 14:30:38,formal,male,summer,dataset\formal_men_summer\Custom Tailored Shirts by Modern Tailor (3).jpeg
2006-04-11 02:07:56,formal,male,summer,dataset\formal_men_summer\Promotion for Woman 2023 (1).jpeg
2004-11-09 04:19:39,formal,male,summer,dataset\formal_men_summer\d92039d3-cc96-4800-8a8e-015b6ebe4233.jpeg
2006-08-05 10:09:19,formal,male,summer,dataset\formal_men_summer\Marvelous Grey Dress Shirt With Black Pants of the decade Access valuable information!.jpeg
2017-09-16 19:18:09,casual,female,summer,dataset\casual_women_summer\Screenshot_20231230-171311.png
2012-06-07 16:34:09,casual,male,summer,dataset\casual_men_summer\men_s grooming.jpeg
2013-02-06 01:29:14,formal,female,winter,dataset\formal_women_winter\89_1US $ 10_ OFF_Newcustom Fuchsia Womens Business Suits Female Office Uniform Ladies Trouser Suits Formal Womens Tuxedo Slim Fit 2 Piece Blazer - Pant Suits - AliExpress.jpeg
2007-02-07 11:27:25,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.20_f1df4dd8.jpg
2018-03-01 12:58:57,formal,male,summer,dataset\formal_men_summer\men's business casual.jpeg
2005-07-11 14:27:45,formal,male,summer,dataset\formal_men_summer\b0f1ce77822f29bbe99d1bbd98313c07.jpg
2005-01-03 00:32:41,casual,female,winter,dataset\casual_women_winter\7fbc903b-6c32-4ea5-a395-dd0858c81d9a.jpeg
2010-12-07 16:44:55,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132418.png
2018-06-07 22:55:59,casual,female,summer,dataset\casual_women_summer\100 Casual Summer Outfit Ideas.jpeg
2016-07-26 00:27:21,casual,male,winter,dataset\casual_men_winter\Screenshot_20240104-120321.png
2006-09-15 01:25:29,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.51_03835b7e.jpg
2016-12-02 12:03:09,casual,male,winter,dataset\casual_men_winter\Old Money Outfit Mens _ Mens Fashion _4 Most Sexy Winter outfit for Mens.jpeg
2001-03-06 17:12:25,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131025.png
2016-05-09 00:48:42,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-132833.png
2007-06-08 02:41:26,beach,male,Summer,dataset\beach_men\4 Estilos Masculinos que estão em Alta!.jpeg
2011-12-24 21:41:42,formal,female,winter,dataset\formal_women_winter\These 3 Wardrobe Essentials Will Make Your Mornings Way Easier (1).jpeg
2003-02-13 22:41:08,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122321.png
2011-08-28 06:34:09,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.50_ef8efffb.jpg
2005-09-22 05:18:21,beach,male,Summer,dataset\beach_men\Resort beachwear for men_ Choosing shorts for vacation.jpeg
2010-10-01 00:16:05,formal,male,summer,dataset\formal_men_summer\Best Formal Outfits For Men _ Men’s Fashion 2021_ Men’s Attractive Outfits _ Men’s Lifestyle_ - Y___.jpeg
2002-02-17 14:41:59,formal,male,summer,dataset\formal_men_summer\Fashion for Women.jpeg
2017-02-19 06:00:30,formal,female,winter,dataset\formal_women_winter\How to Look Elegant.jpeg
2009-08-16 04:20:09,casual,female,winter,"dataset\casual_women_winter\Top casual winter outfits for women, 50_ off.jpeg"
2009-06-16 11:38:10,formal,female,winter,"dataset\formal_women_winter\Kate Middleton Best Coats, Jackets, Winter Style_ Pics.jpeg"
2003-05-16 09:21:30,casual,female,winter,"dataset\casual_women_winter\winter fashion for women, 50_ off.jpeg"
2011-06-21 19:10:21,casual,female,summer,dataset\casual_women_summer\Screenshot_20240106-233828.png
2003-05-24 16:36:07,casual,male,winter,dataset\casual_men_winter\PIN_ᷢ𝄞⃝🇮🇳🇹ͣᴇᷞᴅͦᴅᷡʏͤ𝄞⃝🖤.jpeg
2020-02-12 04:59:41,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131008.png
2006-12-10 07:15:03,beach,male,Summer,dataset\beach_men\LOOKS com SANDÁLIAS MASCULINAS_ Inspirações de Como usar no dia a dia! (1).jpeg
2002-01-19 23:24:25,formal,male,summer,dataset\formal_men_summer\15 Sophisticated Formal Outfit Ideas For Men (1).jpeg
2019-03-24 15:20:30,formal,male,summer,dataset\formal_men_summer\f005b7fe-a535-40d5-9079-5081e58668d5.jpeg
2000-09-11 06:46:47,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234321.png
2016-04-24 01:15:55,formal,male,summer,dataset\formal_men_summer\Summer Swagger_ Discover the Trendiest Men's Outfits to Own the Season's Vibes!.jpeg
2011-02-09 09:26:08,formal,male,winter,dataset\formal_men_winter\Amieiria Grey Blazer.jpeg
2018-02-26 18:27:59,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171506.png
2009-04-17 12:28:39,casual,male,winter,dataset\casual_men_winter\a0957ef9-ecce-4008-b641-877724f998fa.jpeg
2006-11-15 04:06:07,casual,female,winter,dataset\casual_women_winter\🧸.jpeg
2013-01-26 00:07:08,casual,female,summer,dataset\casual_women_summer\75+ Best Summer Work Outfits Ideas [2024]_ How To Wear Business Casual In The Summer.jpeg
2000-07-26 04:41:23,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.24_65e67966.jpg
2005-12-26 14:58:20,casual,female,summer,dataset\casual_women_summer\How To Style Linen Shorts.jpeg
2009-06-08 16:05:27,formal,male,summer,"dataset\formal_men_summer\Men_s fashion,50 awesome  classy gentleman style witing for you.jpeg"
2011-08-19 16:25:11,formal,male,summer,dataset\formal_men_summer\e645b7af-c30b-45e1-a96b-c467686cbaa6.jpeg
2017-07-27 16:39:13,formal,female,winter,"dataset\formal_women_winter\Kate Middleton Best Coats, Jackets, Winter Style_ Pics (1).jpeg"
2012-03-25 07:08:29,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171740.png
2014-05-30 07:18:27,formal,male,summer,dataset\formal_men_summer\Mode Femme.jpeg
2015-06-24 22:30:12,casual,male,winter,dataset\casual_men_winter\How to Wear a Tuxedo_ Cultural Interpretations and Variations.jpeg
2017-12-21 16:41:17,formal,male,summer,dataset\formal_men_summer\8 Types of Shirts for Men & 60 Modern Ways To Wear Them.jpeg
2009-10-11 18:33:59,casual,female,winter,dataset\casual_women_winter\MINGAlondon Baby Rhinestone Pearl Choker.jpeg
2012-01-11 21:05:32,formal,male,summer,dataset\formal_men_summer\Best Slim Fit Dress Pant__Dress Pant For Men.jpeg
2007-11-17 01:39:47,casual,male,winter,dataset\casual_men_winter\30594829-901c-4793-a60f-403961926a34.jpeg
2019-06-20 17:02:14,casual,female,summer,dataset\casual_women_summer\ti1618719069tl204da255aea2cd4a75ace6018fad6b4d.jpeg
2008-07-15 15:56:25,formal,male,summer,dataset\formal_men_summer\smart casual outfits _ casual outfit _ fashion _ fashion nails.jpeg
2014-07-30 01:59:33,formal,male,summer,dataset\formal_men_summer\How To Wear White Pants.jpeg
2002-11-25 13:32:47,casual,male,winter,dataset\casual_men_winter\Screenshot_20240106-233758.png
2013-03-08 00:47:46,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.24_732006b0.jpg
2018-08-31 04:15:57,casual,male,winter,"dataset\casual_men_winter\New arrivals for men, women and children.jpeg"
2017-09-16 12:06:59,formal,female,summer,dataset\formal_women_summer\Black White Business Set.jpeg
2012-06-06 05:14:39,casual,female,summer,dataset\casual_women_summer\681bdadb-0f39-43ad-9722-717342a7b16b.jpeg
2011-08-15 19:29:28,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-134058.png
2002-05-29 20:53:42,formal,male,summer,dataset\formal_men_summer\New York’s Most Experienced Custom Tailor.jpeg
2018-07-07 01:42:42,formal,male,summer,dataset\formal_men_summer\Trousers (2).jpeg
2020-10-23 03:38:05,formal,female,summer,"dataset\formal_women_summer\Shop Women_s Clothing, Petite, Business Casual, Dresses, Tops _ Pants - White House Black Market.jpeg"
2010-06-10 00:10:26,casual,female,winter,dataset\casual_women_winter\688e0ba7-9ebb-4c35-b309-cbbab8df7ae3.jpeg
2001-12-02 15:55:19,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.21_283c2a8f.jpg
2000-10-11 18:00:08,formal,female,summer,dataset\formal_women_summer\Recreate this outfit with SHEIN.jpeg
2010-01-29 02:39:24,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171214.png
2002-04-06 21:01:07,casual,female,winter,dataset\casual_women_winter\3adf67bd-62e6-41f9-a75b-daab0702fc3b.jpeg
2007-06-14 18:26:57,casual,female,winter,dataset\casual_women_winter\Throwback Glam_ Embrace 90s Chola Fashion this Winter.jpeg
2020-12-23 21:48:45,casual,male,winter,dataset\casual_men_winter\4e6343b3-b658-40f3-a274-d8e03e2de8f7.jpeg
2000-07-18 12:59:42,formal,female,winter,dataset\formal_women_winter\8c352385-a161-4a57-a904-94b22f4f12f3.jpeg
2020-10-20 17:13:57,formal,female,summer,dataset\formal_women_summer\Women _ Pants curated on LTK.jpeg
2012-01-23 01:30:58,beach,male,Winter,"dataset\beach_men\Men_s Fashion, Style, Grooming, _ Lifestyle _ The Fashionisto.jpeg"
2010-05-12 14:51:40,casual,male,winter,dataset\casual_men_winter\b5c463ee-b23e-4053-9b04-9488b7ba229d.jpeg
2013-08-27 18:34:54,beach,male,Winter,dataset\beach_men\45 Best Boating Outfits for Men _ Styling Tips.jpeg
2005-01-23 04:26:50,casual,male,winter,dataset\casual_men_winter\100fe085b83975670e01643175938933.jpg
2010-01-25 13:13:02,casual,female,summer,dataset\casual_women_summer\❀.jpeg
2015-10-18 21:37:37,casual,female,summer,dataset\casual_women_summer\5be61032-c3db-4608-8bdd-24c05c8a31d3.jpeg
2005-01-16 11:32:57,beach,male,Summer,dataset\beach_men\60 Summer Outfits For Men - Stylish Warm Weather Clothing Ideas.jpeg
2017-02-02 15:57:16,casual,male,winter,dataset\casual_men_winter\laine au masculin.jpeg
2004-11-04 00:10:26,formal,male,winter,dataset\formal_men_winter\How to Dress for your first date.jpeg
2014-11-23 12:18:03,beach,male,Summer,dataset\beach_men\Looks Masculinos para o Carnaval 2023 _ Moda Para Homens.jpeg
2011-01-23 15:36:17,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.22_f6378b2c.jpg
2020-12-26 05:39:27,beach,male,Winter,dataset\beach_men\Summer outfits men.jpeg
2002-03-19 23:14:17,formal,male,summer,dataset\formal_men_summer\Slim Fit Trousers - Beige (1).jpeg
2020-08-10 14:00:41,formal,female,summer,dataset\formal_women_summer\7594c959-6c8a-47ba-8343-a8afb783275b.jpeg
2007-04-12 12:17:05,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-134851.png
2018-11-06 06:51:38,formal,male,summer,dataset\formal_men_summer\business fashion outfits_smart casual outfits_fashion trends outfit_ fashion clothes.jpeg
2015-05-31 22:59:05,casual,female,winter,dataset\casual_women_winter\ec852dec-f337-4545-b3f1-c58bf84d6114.jpeg
2002-02-09 14:38:14,casual,female,summer,dataset\casual_women_summer\d4bd3a70-6ffd-495e-b3d8-15704112f76d.jpeg
2014-02-16 23:36:22,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122232.png
2016-02-02 06:50:19,formal,female,summer,dataset\formal_women_summer\Kat Jamieson (@katjamieson_) • Instagram photos and videos.jpeg
2012-10-23 13:01:44,casual,female,winter,dataset\casual_women_winter\Fall Outfit Aesthetic.jpeg
2010-07-04 00:46:00,casual,female,summer,dataset\casual_women_summer\itslenka.jpeg
2017-04-17 14:35:58,formal,male,summer,dataset\formal_men_summer\5863ced8-040c-426c-bf49-8b8ee68b42a9.jpeg
2006-06-14 19:10:05,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.58.05_2b5b85ec.jpg
2014-07-02 08:44:38,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234301.png
2005-03-18 15:28:36,formal,female,summer,dataset\formal_women_summer\21 Smart Navy Trousers To Shop Now.jpeg
2009-01-06 19:35:46,formal,female,summer,"dataset\formal_women_summer\Skirt suits, uniforms, amazing dresses___ (2).jpeg"
2015-04-20 08:24:30,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.25_48877dbe.jpg
2008-12-22 02:49:48,formal,female,summer,dataset\formal_women_summer\Trending Outfits Fashion.jpeg
2008-05-08 20:14:10,casual,male,winter,dataset\casual_men_winter\Turtle Neck Men Outfits Ideas.jpeg
2006-07-31 01:40:14,formal,female,winter,dataset\formal_women_winter\A Week of Spring-Inspired Workwear [Video] - LIFE WITH JAZZ.jpeg
2000-02-01 07:08:57,formal,female,summer,dataset\formal_women_summer\Представляем некоторые модели нашей весенне-летней….jpeg
2018-02-14 19:39:38,formal,female,winter,dataset\formal_women_winter\Suits For Women _ Ladies Suits.jpeg
2006-02-14 12:30:42,formal,male,summer,dataset\formal_men_summer\business quotes business card design business job aesthetics business quote business woman aesthetic.jpeg
2011-12-03 23:43:19,casual,female,winter,dataset\casual_women_winter\#cuteoutfits #vscoscloset #outfit #cuteoutfit #tumblr _ vscoscloset.jpeg
2020-08-28 11:05:52,formal,male,summer,dataset\formal_men_summer\Slim fit cotton suit shirt -  Man _ Mango Man Singapore (1).jpeg
2008-01-19 09:55:03,formal,male,summer,dataset\formal_men_summer\d4162fac-5b61-4ab5-934b-68f6640f9c83.jpeg
2017-10-09 18:46:41,beach,male,Winter,dataset\beach_men\Wholesale Leisure Striped Beach Short Sleeve Shirt DA215 - Blue _ XL.jpeg
2003-03-17 01:21:34,formal,male,summer,dataset\formal_men_summer\Men's Fashion 👌👌👌.jpeg
2005-08-20 14:24:50,formal,male,summer,"dataset\formal_men_summer\Men_s Shirts - Classic, Casual _ Denim Shirts for Men in Luxurious Fabrics (3).jpeg"
2012-09-01 10:38:06,casual,female,summer,dataset\casual_women_summer\stylish outfits.jpeg
2017-08-08 03:40:18,formal,female,winter,"dataset\formal_women_winter\Timeless Elegance_ Embrace Sophistication in a Dark Green Lace Dress,.jpeg"
2009-08-13 22:48:04,casual,male,winter,dataset\casual_men_winter\9c69fb9e-beb8-4758-aae1-4abd9a8426c0.jpeg
2007-08-09 02:59:58,beach,male,Summer,dataset\beach_men\summer outfits.jpeg
2012-06-29 11:56:55,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132426.png
2019-12-24 01:04:19,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-170027.png
2011-09-08 00:52:59,formal,female,winter,"dataset\formal_women_winter\Looks para ir a la oficina formales pero con estilo, ¡se puede!.jpeg"
2010-01-25 16:27:35,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131034.png
2000-05-31 11:38:20,casual,female,summer,dataset\casual_women_summer\Shopbop The Style Event Spring Sale.jpeg
2006-08-14 10:18:27,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171556.png
2004-02-08 01:20:26,casual,female,winter,dataset\casual_women_winter\Autumn outfit inspo 🍂.jpeg
2002-12-23 22:32:23,formal,female,summer,dataset\formal_women_summer\a8bfe3dc-915f-4ae2-900a-3ca025f66dae.jpeg
2006-07-05 16:19:52,beach,male,Summer,dataset\beach_men\Moda Masculina_ Looks masculinos de verão.jpeg
2020-04-12 00:47:03,casual,female,summer,dataset\casual_women_summer\15 Cute _ Trendy Summer 2024 Outfit Ideas You_ll Fall in Love With.jpeg
2009-04-23 03:58:32,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.59_d3b1127b.jpg
2016-03-18 04:23:53,beach,male,Summer,dataset\beach_men\15 Stylish Short Sleeve Shirt Outfit Ideas for Men__.jpeg
2019-05-09 18:46:08,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-233920.png
2000-03-26 01:18:07,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-131221.png
2005-08-13 21:31:11,formal,male,summer,"dataset\formal_men_summer\Men_s Beige Linen Blazer, Light Blue Long Sleeve Shirt, Blue Jeans, Navy Pocket Square.jpeg"
2008-02-03 06:11:02,formal,female,winter,"dataset\formal_women_winter\Blue suit for women, two piece suit, top, Womens suit, Womens Suit Set, Wedding Suit, Women_s Coats Suit Set.jpeg"
2008-12-13 08:27:20,formal,male,summer,dataset\formal_men_summer\Men's Grey Pants With Shirts Beautiful Combination Outfits 2022.jpeg
2001-06-29 22:55:11,formal,female,summer,dataset\formal_women_summer\a5c6da07-960b-44c4-80b4-b6eed871cc3a.jpeg
2016-05-09 08:58:11,casual,male,winter,dataset\casual_men_winter\Screenshot_20240106-233651.png
2020-01-20 06:05:19,casual,male,summer,dataset\casual_men_summer\Looks masculinos para faculdade_ Dicas de looks para todos os estilos.jpeg
2014-07-19 21:00:23,formal,female,winter,dataset\formal_women_winter\70314b75-4b80-4847-8aa9-dcc854d02648.jpeg
2017-02-27 13:40:14,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-132819.png
2016-01-19 06:53:46,casual,female,summer,"dataset\casual_women_summer\Shein Pants _ Jumpsuits _ Shein, Women_s Roper, Size Xs (2), Black With Bows_ _ Color_ Black _ Size_ Xs.jpeg"
2013-05-01 11:11:27,casual,male,summer,dataset\casual_men_summer\Summer Vibes_ Must-Have Clothing for Stylish Men.jpeg
2006-01-29 14:39:40,casual,male,winter,dataset\casual_men_winter\WillS Outfit _ Casual College Outfits Men.jpeg
2001-07-20 02:18:36,formal,female,summer,dataset\formal_women_summer\Summer Outfit Ideas_.jpeg
2019-03-23 13:19:27,formal,female,summer,dataset\formal_women_summer\7bb41d32-8699-47c7-9dcd-28afa0fec9e1.jpeg
2010-06-13 12:17:39,casual,male,winter,dataset\casual_men_winter\Man_s Fashion Style.jpeg
2015-08-15 10:14:39,formal,male,summer,dataset\formal_men_summer\Office Wear Collection for Men _ Fashion Join.jpeg
2010-08-28 12:51:47,casual,male,winter,dataset\casual_men_winter\3046bf85-31fb-4a77-b308-29dd2ee84ba3.jpeg
2003-09-05 16:16:29,formal,female,winter,dataset\formal_women_winter\Reiss Editorial Home.jpeg
2015-05-10 02:44:42,casual,female,summer,dataset\casual_women_summer\Screenshot_20240106-233736.png
2016-12-06 07:46:34,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171543.png
2007-11-28 09:25:53,formal,male,summer,dataset\formal_men_summer\Sites-INT-Site (4).jpeg
2020-12-14 04:43:42,formal,female,summer,dataset\formal_women_summer\62110ba3-8299-49f3-bfc0-c3a06a11782f.jpeg
2015-12-21 12:59:50,formal,male,winter,dataset\formal_men_winter\How To Wear Blue _ Gray - Color Combinations For Blues _ Greys In Menswear.jpeg
2015-11-12 17:14:58,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234135.png
2017-04-27 22:09:34,casual,female,winter,dataset\casual_women_winter\4894422b-7fc3-455b-b1d4-6d23f1059c03.jpeg
2009-03-25 09:09:27,formal,female,winter,dataset\formal_women_winter\0b74bf73-c82b-432c-828c-bbe77988e7d0.jpeg
2004-03-27 22:18:06,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171431.png
2012-01-10 10:09:32,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-135025.png
2018-06-20 11:42:29,formal,male,summer,dataset\formal_men_summer\60 Dashing Formal Shirt And Pant Combinations For Men (1).jpeg
2013-09-18 19:40:42,formal,male,summer,dataset\formal_men_summer\Trousers.jpeg
2001-10-07 09:42:18,casual,female,winter,dataset\casual_women_winter\8674c06c-c733-4118-a16b-d5e4a03ddf7d.jpeg
2006-03-09 13:02:23,formal,male,summer,dataset\formal_men_summer\men's outfit (2).jpeg
2001-06-18 01:14:05,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-133810.png
2015-03-16 18:12:59,casual,female,winter,dataset\casual_women_winter\Solid Ribbed Knit Bodysuit.jpeg
2016-10-30 18:53:03,formal,female,winter,dataset\formal_women_winter\Sustainable Performance Wear for Women.jpeg
2010-07-26 15:15:48,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171513.png
2000-07-28 22:28:20,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-133736.png
2010-09-27 19:06:44,casual,female,winter,dataset\casual_women_winter\acacd41e-095d-454e-b2a8-03b218521c32.jpeg
2020-03-11 23:22:59,formal,male,summer,dataset\formal_men_summer\Fashion Adventurers Wanted_ Journey into Trendsetting Territory 👔.jpeg
2019-02-27 15:29:25,casual,female,winter,dataset\casual_women_winter\Most stunning Chic Women_s Fall Outfits_ Elevate Your Style with Blazer Fashion _.jpeg
2001-08-31 14:07:07,formal,female,summer,"dataset\formal_women_summer\Bell Bottoms Pants for Women, Flared Pants Women, High Waist Trousers, High Rise Pants for Women.jpeg"
